AccountId,TotalUsers,MRR,QttUserReference,QttUserWithAlerts,TotalAlerts,AlertDescription,UsersWithAlertPerc
8087e48a-47ac-4900-bd85-667a8ffe04db,10,600,10,4,20,Complaints,40.0
8087e48a-47ac-4900-bd85-667a8ffe04db,10,600,10,4,70,Overall Product Usage,40.0
8087e48a-47ac-4900-bd85-667a8ffe04db,10,600,4,1,0,New Feature Usage,25.0
f8a76ffd-7a2f-498e-a887-f62a12b8fbf5,16,988,16,2,13,Complaints,12.5
f8a76ffd-7a2f-498e-a887-f62a12b8fbf5,16,988,16,10,86,Overall Product Usage,62.5
f8a76ffd-7a2f-498e-a887-f62a12b8fbf5,16,988,10,1,0,New Feature Usage,10.0
6c08115f-e63a-4718-a89e-1e65a6201eeb,2,770,2,0,0,Complaints,0.0
6c08115f-e63a-4718-a89e-1e65a6201eeb,2,770,2,0,0,Overall Product Usage,0.0
6c08115f-e63a-4718-a89e-1e65a6201eeb,2,770,0,0,1,New Feature Usage,0.0
d47c1e66-e663-486a-bb93-42f9192c0628,4,322,4,0,0,Complaints,0.0
d47c1e66-e663-486a-bb93-42f9192c0628,4,322,4,3,58,Overall Product Usage,75.0
d47c1e66-e663-486a-bb93-42f9192c0628,4,322,3,1,0,New Feature Usage,33.33333333333333
69a83797-e34e-493e-9091-4063a9d9f37d,13,538,13,12,13,Complaints,92.3076923076923
69a83797-e34e-493e-9091-4063a9d9f37d,13,538,13,4,80,Overall Product Usage,30.76923076923077
69a83797-e34e-493e-9091-4063a9d9f37d,13,538,4,0,1,New Feature Usage,0.0
b03a0928-63c7-49a1-bb3a-4c4317bb14e0,4,807,4,2,13,Complaints,50.0
b03a0928-63c7-49a1-bb3a-4c4317bb14e0,4,807,4,0,0,Overall Product Usage,0.0
b03a0928-63c7-49a1-bb3a-4c4317bb14e0,4,807,0,0,1,New Feature Usage,0.0
9ee4b994-fd82-4148-bad9-21476e4f7825,1,819,1,1,11,Complaints,100.0
9ee4b994-fd82-4148-bad9-21476e4f7825,1,819,1,1,35,Overall Product Usage,100.0
9ee4b994-fd82-4148-bad9-21476e4f7825,1,819,1,0,1,New Feature Usage,0.0
03aaa714-a07f-4451-a7d0-52c675771499,12,213,12,1,11,Complaints,8.333333333333332
03aaa714-a07f-4451-a7d0-52c675771499,12,213,12,2,35,Overall Product Usage,16.666666666666664
03aaa714-a07f-4451-a7d0-52c675771499,12,213,2,1,0,New Feature Usage,50.0
e9cf5a2c-4515-4a49-adce-60d5d770c3c3,5,446,5,4,6,Complaints,80.0
e9cf5a2c-4515-4a49-adce-60d5d770c3c3,5,446,5,4,25,Overall Product Usage,80.0
e9cf5a2c-4515-4a49-adce-60d5d770c3c3,5,446,4,2,0,New Feature Usage,50.0
a09455f9-528f-4701-8fdf-180a290ff88e,20,373,20,20,20,Complaints,100.0
a09455f9-528f-4701-8fdf-180a290ff88e,20,373,20,0,0,Overall Product Usage,0.0
a09455f9-528f-4701-8fdf-180a290ff88e,20,373,0,0,1,New Feature Usage,0.0
3ecae88b-5aab-45e6-8a09-b32a6e0e643c,20,933,20,2,3,Complaints,10.0
3ecae88b-5aab-45e6-8a09-b32a6e0e643c,20,933,20,20,82,Overall Product Usage,100.0
3ecae88b-5aab-45e6-8a09-b32a6e0e643c,20,933,20,0,1,New Feature Usage,0.0
abda7eb4-58ce-4ecf-86d8-54f975326aea,13,559,13,4,11,Complaints,30.76923076923077
abda7eb4-58ce-4ecf-86d8-54f975326aea,13,559,13,7,15,Overall Product Usage,53.84615384615385
abda7eb4-58ce-4ecf-86d8-54f975326aea,13,559,7,1,0,New Feature Usage,14.285714285714285
c3dc81c4-c474-4137-9b67-a4f9231a38f7,12,934,12,8,15,Complaints,66.66666666666666
c3dc81c4-c474-4137-9b67-a4f9231a38f7,12,934,12,2,62,Overall Product Usage,16.666666666666664
c3dc81c4-c474-4137-9b67-a4f9231a38f7,12,934,2,2,0,New Feature Usage,100.0
d37c2ad4-915a-420e-9589-50d7b0a2271c,10,865,10,10,14,Complaints,100.0
d37c2ad4-915a-420e-9589-50d7b0a2271c,10,865,10,6,7,Overall Product Usage,60.0
d37c2ad4-915a-420e-9589-50d7b0a2271c,10,865,6,3,0,New Feature Usage,50.0
73908493-7fb7-41cc-a1dd-aeaa8c27824a,1,527,1,0,0,Complaints,0.0
73908493-7fb7-41cc-a1dd-aeaa8c27824a,1,527,1,0,0,Overall Product Usage,0.0
73908493-7fb7-41cc-a1dd-aeaa8c27824a,1,527,0,0,1,New Feature Usage,0.0
68d20166-3b12-420f-9e1a-e444c14d9e9b,16,280,16,1,5,Complaints,6.25
68d20166-3b12-420f-9e1a-e444c14d9e9b,16,280,16,3,79,Overall Product Usage,18.75
68d20166-3b12-420f-9e1a-e444c14d9e9b,16,280,3,0,1,New Feature Usage,0.0
7dd8b881-570d-4529-821a-34f59de0893b,10,897,10,4,15,Complaints,40.0
7dd8b881-570d-4529-821a-34f59de0893b,10,897,10,5,89,Overall Product Usage,50.0
7dd8b881-570d-4529-821a-34f59de0893b,10,897,5,2,0,New Feature Usage,40.0
e18fa87c-3a85-49ef-985d-2c96f861c43f,14,377,14,6,15,Complaints,42.857142857142854
e18fa87c-3a85-49ef-985d-2c96f861c43f,14,377,14,9,73,Overall Product Usage,64.28571428571429
e18fa87c-3a85-49ef-985d-2c96f861c43f,14,377,9,9,0,New Feature Usage,100.0
2f8aeea3-2662-4839-98f4-b94bea1d172e,18,97,18,12,15,Complaints,66.66666666666666
2f8aeea3-2662-4839-98f4-b94bea1d172e,18,97,18,2,76,Overall Product Usage,11.11111111111111
2f8aeea3-2662-4839-98f4-b94bea1d172e,18,97,2,2,0,New Feature Usage,100.0
afa197c8-fc3d-4b5c-b516-15aac2b855c3,4,849,4,1,4,Complaints,25.0
afa197c8-fc3d-4b5c-b516-15aac2b855c3,4,849,4,3,95,Overall Product Usage,75.0
afa197c8-fc3d-4b5c-b516-15aac2b855c3,4,849,3,1,0,New Feature Usage,33.33333333333333
106c43e5-5ed9-4b67-a00a-66e76311a309,7,724,7,4,16,Complaints,57.14285714285714
106c43e5-5ed9-4b67-a00a-66e76311a309,7,724,7,2,66,Overall Product Usage,28.57142857142857
106c43e5-5ed9-4b67-a00a-66e76311a309,7,724,2,0,1,New Feature Usage,0.0
5649a54a-187c-454e-804b-2398370efb18,9,651,9,6,19,Complaints,66.66666666666666
5649a54a-187c-454e-804b-2398370efb18,9,651,9,1,75,Overall Product Usage,11.11111111111111
5649a54a-187c-454e-804b-2398370efb18,9,651,1,1,0,New Feature Usage,100.0
9d97ca0f-89cb-4bc4-a705-9d523fbe8d9c,9,678,9,9,19,Complaints,100.0
9d97ca0f-89cb-4bc4-a705-9d523fbe8d9c,9,678,9,9,16,Overall Product Usage,100.0
9d97ca0f-89cb-4bc4-a705-9d523fbe8d9c,9,678,9,2,0,New Feature Usage,22.22222222222222
58c20099-4f7f-4297-92b3-88c7f980d39a,11,451,11,3,7,Complaints,27.27272727272727
58c20099-4f7f-4297-92b3-88c7f980d39a,11,451,11,11,94,Overall Product Usage,100.0
58c20099-4f7f-4297-92b3-88c7f980d39a,11,451,11,0,1,New Feature Usage,0.0
96b58901-1efd-4fab-94bd-5da3057c0a95,15,500,15,0,0,Complaints,0.0
96b58901-1efd-4fab-94bd-5da3057c0a95,15,500,15,9,65,Overall Product Usage,60.0
96b58901-1efd-4fab-94bd-5da3057c0a95,15,500,9,3,0,New Feature Usage,33.33333333333333
414f2690-3c55-4f74-90c6-4b4da447845c,4,225,4,4,17,Complaints,100.0
414f2690-3c55-4f74-90c6-4b4da447845c,4,225,4,2,80,Overall Product Usage,50.0
414f2690-3c55-4f74-90c6-4b4da447845c,4,225,2,1,0,New Feature Usage,50.0
0f92baa6-ac16-4bca-8a39-cba3af5877ef,17,181,17,8,15,Complaints,47.05882352941176
0f92baa6-ac16-4bca-8a39-cba3af5877ef,17,181,17,2,41,Overall Product Usage,11.76470588235294
0f92baa6-ac16-4bca-8a39-cba3af5877ef,17,181,2,2,0,New Feature Usage,100.0
b382533b-3268-4382-871f-7a4a2415529d,9,266,9,5,10,Complaints,55.55555555555556
b382533b-3268-4382-871f-7a4a2415529d,9,266,9,2,39,Overall Product Usage,22.22222222222222
b382533b-3268-4382-871f-7a4a2415529d,9,266,2,2,0,New Feature Usage,100.0
5bc358bb-ed18-4287-8155-6875da50cc93,2,131,2,0,0,Complaints,0.0
5bc358bb-ed18-4287-8155-6875da50cc93,2,131,2,1,24,Overall Product Usage,50.0
5bc358bb-ed18-4287-8155-6875da50cc93,2,131,1,1,0,New Feature Usage,100.0
242f4052-e9a5-4980-b386-d7bcefcf8205,8,778,8,1,12,Complaints,12.5
242f4052-e9a5-4980-b386-d7bcefcf8205,8,778,8,7,80,Overall Product Usage,87.5
242f4052-e9a5-4980-b386-d7bcefcf8205,8,778,7,5,0,New Feature Usage,71.42857142857143
d2e2b32f-cf04-43b7-8b6c-f607f78cac5a,5,70,5,2,3,Complaints,40.0
d2e2b32f-cf04-43b7-8b6c-f607f78cac5a,5,70,5,1,63,Overall Product Usage,20.0
d2e2b32f-cf04-43b7-8b6c-f607f78cac5a,5,70,1,1,0,New Feature Usage,100.0
6ca3cca1-60c4-460f-a4da-1b330929281b,19,480,19,16,17,Complaints,84.21052631578947
6ca3cca1-60c4-460f-a4da-1b330929281b,19,480,19,11,49,Overall Product Usage,57.89473684210527
6ca3cca1-60c4-460f-a4da-1b330929281b,19,480,11,6,0,New Feature Usage,54.54545454545454
2787716e-f462-4a1f-ac55-8da1064f911e,17,579,17,10,15,Complaints,58.82352941176471
2787716e-f462-4a1f-ac55-8da1064f911e,17,579,17,15,48,Overall Product Usage,88.23529411764706
2787716e-f462-4a1f-ac55-8da1064f911e,17,579,15,10,0,New Feature Usage,66.66666666666666
1ad0d2e8-d1e5-4958-bdef-675f24efffa5,12,815,12,3,13,Complaints,25.0
1ad0d2e8-d1e5-4958-bdef-675f24efffa5,12,815,12,3,80,Overall Product Usage,25.0
1ad0d2e8-d1e5-4958-bdef-675f24efffa5,12,815,3,0,1,New Feature Usage,0.0
05bdd52a-27ec-444a-bdd5-166c132aaa59,3,876,3,3,20,Complaints,100.0
05bdd52a-27ec-444a-bdd5-166c132aaa59,3,876,3,1,70,Overall Product Usage,33.33333333333333
05bdd52a-27ec-444a-bdd5-166c132aaa59,3,876,1,0,1,New Feature Usage,0.0
eee19f67-21d4-4150-9ab5-3e0cd9c63bb0,12,400,12,10,15,Complaints,83.33333333333334
eee19f67-21d4-4150-9ab5-3e0cd9c63bb0,12,400,12,2,15,Overall Product Usage,16.666666666666664
eee19f67-21d4-4150-9ab5-3e0cd9c63bb0,12,400,2,1,0,New Feature Usage,50.0
32217226-4b66-46d6-b63c-894ff5c2b29f,18,389,18,13,19,Complaints,72.22222222222221
32217226-4b66-46d6-b63c-894ff5c2b29f,18,389,18,18,63,Overall Product Usage,100.0
32217226-4b66-46d6-b63c-894ff5c2b29f,18,389,18,8,0,New Feature Usage,44.44444444444444
2999b2fe-54e1-4729-921b-a84a67e06920,9,533,9,0,0,Complaints,0.0
2999b2fe-54e1-4729-921b-a84a67e06920,9,533,9,0,0,Overall Product Usage,0.0
2999b2fe-54e1-4729-921b-a84a67e06920,9,533,0,0,1,New Feature Usage,0.0
8eba5d44-2b69-49ff-8d5c-aed4ee4ab6f0,5,443,5,5,18,Complaints,100.0
8eba5d44-2b69-49ff-8d5c-aed4ee4ab6f0,5,443,5,0,0,Overall Product Usage,0.0
8eba5d44-2b69-49ff-8d5c-aed4ee4ab6f0,5,443,0,0,1,New Feature Usage,0.0
e24b43ff-258f-40bc-b1c0-641b064ccb9d,9,189,9,3,13,Complaints,33.33333333333333
e24b43ff-258f-40bc-b1c0-641b064ccb9d,9,189,9,9,19,Overall Product Usage,100.0
e24b43ff-258f-40bc-b1c0-641b064ccb9d,9,189,9,5,0,New Feature Usage,55.55555555555556
8e351c43-278c-4f54-af04-7c91c534f3b9,20,308,20,17,18,Complaints,85.0
8e351c43-278c-4f54-af04-7c91c534f3b9,20,308,20,10,19,Overall Product Usage,50.0
8e351c43-278c-4f54-af04-7c91c534f3b9,20,308,10,8,0,New Feature Usage,80.0
4a312a09-4173-4742-b10c-3341efd8ec36,1,579,1,0,0,Complaints,0.0
4a312a09-4173-4742-b10c-3341efd8ec36,1,579,1,1,42,Overall Product Usage,100.0
4a312a09-4173-4742-b10c-3341efd8ec36,1,579,1,0,1,New Feature Usage,0.0
66ae380e-b622-4fea-9e58-8964908add57,18,257,18,1,20,Complaints,5.555555555555555
66ae380e-b622-4fea-9e58-8964908add57,18,257,18,1,4,Overall Product Usage,5.555555555555555
66ae380e-b622-4fea-9e58-8964908add57,18,257,1,1,0,New Feature Usage,100.0
ebddd1c5-e671-4bcb-99d0-4c5160708c0f,4,705,4,2,3,Complaints,50.0
ebddd1c5-e671-4bcb-99d0-4c5160708c0f,4,705,4,1,47,Overall Product Usage,25.0
ebddd1c5-e671-4bcb-99d0-4c5160708c0f,4,705,1,1,0,New Feature Usage,100.0
cd98d2b3-76c3-406e-ab7b-49888a0c93a3,17,239,17,12,14,Complaints,70.58823529411765
cd98d2b3-76c3-406e-ab7b-49888a0c93a3,17,239,17,10,55,Overall Product Usage,58.82352941176471
cd98d2b3-76c3-406e-ab7b-49888a0c93a3,17,239,10,5,0,New Feature Usage,50.0
962e6366-d5f4-4ca9-a98a-055a1333af20,4,865,4,3,6,Complaints,75.0
962e6366-d5f4-4ca9-a98a-055a1333af20,4,865,4,4,28,Overall Product Usage,100.0
962e6366-d5f4-4ca9-a98a-055a1333af20,4,865,4,4,0,New Feature Usage,100.0
f4888312-26ee-4ccb-a989-803e1b989716,2,509,2,0,0,Complaints,0.0
f4888312-26ee-4ccb-a989-803e1b989716,2,509,2,0,0,Overall Product Usage,0.0
f4888312-26ee-4ccb-a989-803e1b989716,2,509,0,0,1,New Feature Usage,0.0
4212fe1e-6777-4a15-9efe-5021a2ee090a,10,185,10,6,18,Complaints,60.0
4212fe1e-6777-4a15-9efe-5021a2ee090a,10,185,10,2,79,Overall Product Usage,20.0
4212fe1e-6777-4a15-9efe-5021a2ee090a,10,185,2,2,0,New Feature Usage,100.0
ce4c7883-39a4-4467-856a-e79286241e47,6,702,6,0,0,Complaints,0.0
ce4c7883-39a4-4467-856a-e79286241e47,6,702,6,5,25,Overall Product Usage,83.33333333333334
ce4c7883-39a4-4467-856a-e79286241e47,6,702,5,3,0,New Feature Usage,60.0
47496f02-25b4-46ee-ad46-230619102e1c,8,873,8,2,9,Complaints,25.0
47496f02-25b4-46ee-ad46-230619102e1c,8,873,8,0,0,Overall Product Usage,0.0
47496f02-25b4-46ee-ad46-230619102e1c,8,873,0,0,1,New Feature Usage,0.0
a9e207cc-5064-4a54-abd4-8af31ea6b1db,13,621,13,1,20,Complaints,7.6923076923076925
a9e207cc-5064-4a54-abd4-8af31ea6b1db,13,621,13,11,54,Overall Product Usage,84.61538461538461
a9e207cc-5064-4a54-abd4-8af31ea6b1db,13,621,11,9,0,New Feature Usage,81.81818181818183
96c0ac9e-bd72-4bfa-8a68-3efcf608f14e,9,268,9,2,3,Complaints,22.22222222222222
96c0ac9e-bd72-4bfa-8a68-3efcf608f14e,9,268,9,1,14,Overall Product Usage,11.11111111111111
96c0ac9e-bd72-4bfa-8a68-3efcf608f14e,9,268,1,0,1,New Feature Usage,0.0
01576015-4f4b-47fa-a3f8-61775fa05719,10,969,10,10,16,Complaints,100.0
01576015-4f4b-47fa-a3f8-61775fa05719,10,969,10,0,0,Overall Product Usage,0.0
01576015-4f4b-47fa-a3f8-61775fa05719,10,969,0,0,1,New Feature Usage,0.0
9d16a2e7-b59f-4afe-b628-a71ee4649c7c,14,511,14,7,8,Complaints,50.0
9d16a2e7-b59f-4afe-b628-a71ee4649c7c,14,511,14,8,37,Overall Product Usage,57.14285714285714
9d16a2e7-b59f-4afe-b628-a71ee4649c7c,14,511,8,7,0,New Feature Usage,87.5
1aea83b4-fda9-4b1e-bc42-53f86b20a4ea,16,535,16,14,19,Complaints,87.5
1aea83b4-fda9-4b1e-bc42-53f86b20a4ea,16,535,16,11,48,Overall Product Usage,68.75
1aea83b4-fda9-4b1e-bc42-53f86b20a4ea,16,535,11,9,0,New Feature Usage,81.81818181818183
59ab4802-0bc9-439e-967b-368c385a2ac4,6,569,6,4,4,Complaints,66.66666666666666
59ab4802-0bc9-439e-967b-368c385a2ac4,6,569,6,4,36,Overall Product Usage,66.66666666666666
59ab4802-0bc9-439e-967b-368c385a2ac4,6,569,4,4,0,New Feature Usage,100.0
e9b9c10c-3803-447e-bfd1-813d308e1f19,3,974,3,2,16,Complaints,66.66666666666666
e9b9c10c-3803-447e-bfd1-813d308e1f19,3,974,3,0,0,Overall Product Usage,0.0
e9b9c10c-3803-447e-bfd1-813d308e1f19,3,974,0,0,1,New Feature Usage,0.0
9531a7db-cb63-480b-bc85-1080f22e8d04,18,263,18,11,17,Complaints,61.111111111111114
9531a7db-cb63-480b-bc85-1080f22e8d04,18,263,18,10,38,Overall Product Usage,55.55555555555556
9531a7db-cb63-480b-bc85-1080f22e8d04,18,263,10,9,0,New Feature Usage,90.0
a4557ab7-2ce4-4e87-a1cb-fbb12d6c37e1,1,897,1,0,0,Complaints,0.0
a4557ab7-2ce4-4e87-a1cb-fbb12d6c37e1,1,897,1,1,37,Overall Product Usage,100.0
a4557ab7-2ce4-4e87-a1cb-fbb12d6c37e1,1,897,1,1,0,New Feature Usage,100.0
03ae7f66-2105-484b-9a1b-570de16a1c6c,2,317,2,1,6,Complaints,50.0
03ae7f66-2105-484b-9a1b-570de16a1c6c,2,317,2,2,14,Overall Product Usage,100.0
03ae7f66-2105-484b-9a1b-570de16a1c6c,2,317,2,2,0,New Feature Usage,100.0
4c700291-887a-482a-943c-95531f3d72b3,1,543,1,1,17,Complaints,100.0
4c700291-887a-482a-943c-95531f3d72b3,1,543,1,0,0,Overall Product Usage,0.0
4c700291-887a-482a-943c-95531f3d72b3,1,543,0,0,1,New Feature Usage,0.0
56a51738-3989-4271-95ab-a85f9bbf7879,3,75,3,3,7,Complaints,100.0
56a51738-3989-4271-95ab-a85f9bbf7879,3,75,3,1,13,Overall Product Usage,33.33333333333333
56a51738-3989-4271-95ab-a85f9bbf7879,3,75,1,0,1,New Feature Usage,0.0
198bca4c-6975-4214-a5b0-97a103574b4e,10,504,10,4,9,Complaints,40.0
198bca4c-6975-4214-a5b0-97a103574b4e,10,504,10,5,69,Overall Product Usage,50.0
198bca4c-6975-4214-a5b0-97a103574b4e,10,504,5,3,0,New Feature Usage,60.0
6233807f-12ce-4079-91e9-b143f9bfb0fa,5,512,5,5,11,Complaints,100.0
6233807f-12ce-4079-91e9-b143f9bfb0fa,5,512,5,0,0,Overall Product Usage,0.0
6233807f-12ce-4079-91e9-b143f9bfb0fa,5,512,0,0,1,New Feature Usage,0.0
bd62f04e-7835-40ea-b97f-789a53f5f446,5,698,5,2,15,Complaints,40.0
bd62f04e-7835-40ea-b97f-789a53f5f446,5,698,5,0,0,Overall Product Usage,0.0
bd62f04e-7835-40ea-b97f-789a53f5f446,5,698,0,0,1,New Feature Usage,0.0
da4dc647-6012-489c-8606-921bd45f04cd,8,470,8,3,15,Complaints,37.5
da4dc647-6012-489c-8606-921bd45f04cd,8,470,8,8,70,Overall Product Usage,100.0
da4dc647-6012-489c-8606-921bd45f04cd,8,470,8,3,0,New Feature Usage,37.5
af6e9b34-6ebc-4d25-a4e7-0171dafc409f,12,770,12,3,16,Complaints,25.0
af6e9b34-6ebc-4d25-a4e7-0171dafc409f,12,770,12,8,47,Overall Product Usage,66.66666666666666
af6e9b34-6ebc-4d25-a4e7-0171dafc409f,12,770,8,6,0,New Feature Usage,75.0
f2a96ce4-63e3-4cc6-b9a9-4e7fef4d13f6,1,522,1,0,0,Complaints,0.0
f2a96ce4-63e3-4cc6-b9a9-4e7fef4d13f6,1,522,1,1,5,Overall Product Usage,100.0
f2a96ce4-63e3-4cc6-b9a9-4e7fef4d13f6,1,522,1,0,1,New Feature Usage,0.0
b2b5f7db-f5ab-484f-9e55-e4a45806e203,16,977,16,7,7,Complaints,43.75
b2b5f7db-f5ab-484f-9e55-e4a45806e203,16,977,16,15,38,Overall Product Usage,93.75
b2b5f7db-f5ab-484f-9e55-e4a45806e203,16,977,15,7,0,New Feature Usage,46.666666666666664
1eaaba64-5e32-407c-a53c-d52dd2a65ac0,20,329,20,2,20,Complaints,10.0
1eaaba64-5e32-407c-a53c-d52dd2a65ac0,20,329,20,13,21,Overall Product Usage,65.0
1eaaba64-5e32-407c-a53c-d52dd2a65ac0,20,329,13,7,0,New Feature Usage,53.84615384615385
06bcb467-33d5-4363-86a9-20e8136f7155,4,462,4,3,12,Complaints,75.0
06bcb467-33d5-4363-86a9-20e8136f7155,4,462,4,1,72,Overall Product Usage,25.0
06bcb467-33d5-4363-86a9-20e8136f7155,4,462,1,1,0,New Feature Usage,100.0
8ecc5be0-fc5d-41ba-92cc-7d4ca7dd0ec7,16,714,16,16,17,Complaints,100.0
8ecc5be0-fc5d-41ba-92cc-7d4ca7dd0ec7,16,714,16,7,35,Overall Product Usage,43.75
8ecc5be0-fc5d-41ba-92cc-7d4ca7dd0ec7,16,714,7,5,0,New Feature Usage,71.42857142857143
44a5fd85-bfef-4e08-bd6c-0fc72ea91b2a,14,75,14,11,11,Complaints,78.57142857142857
44a5fd85-bfef-4e08-bd6c-0fc72ea91b2a,14,75,14,5,43,Overall Product Usage,35.714285714285715
44a5fd85-bfef-4e08-bd6c-0fc72ea91b2a,14,75,5,5,0,New Feature Usage,100.0
61a68546-2bbb-487f-9f25-7ac425b53388,8,970,8,6,10,Complaints,75.0
61a68546-2bbb-487f-9f25-7ac425b53388,8,970,8,4,69,Overall Product Usage,50.0
61a68546-2bbb-487f-9f25-7ac425b53388,8,970,4,4,0,New Feature Usage,100.0
6865bdbd-ba38-4e2e-b032-a90c1be482dc,1,242,1,0,0,Complaints,0.0
6865bdbd-ba38-4e2e-b032-a90c1be482dc,1,242,1,0,0,Overall Product Usage,0.0
6865bdbd-ba38-4e2e-b032-a90c1be482dc,1,242,0,0,1,New Feature Usage,0.0
809dd7e8-6bba-44c3-b264-824396ba515b,11,627,11,2,4,Complaints,18.181818181818183
809dd7e8-6bba-44c3-b264-824396ba515b,11,627,11,2,26,Overall Product Usage,18.181818181818183
809dd7e8-6bba-44c3-b264-824396ba515b,11,627,2,1,0,New Feature Usage,50.0
eb70f5ac-45d1-4134-ab90-f72263cc5822,14,105,14,12,12,Complaints,85.71428571428571
eb70f5ac-45d1-4134-ab90-f72263cc5822,14,105,14,10,75,Overall Product Usage,71.42857142857143
eb70f5ac-45d1-4134-ab90-f72263cc5822,14,105,10,4,0,New Feature Usage,40.0
b7687c73-b66a-4a27-a7f5-02422f4d5b09,4,425,4,1,20,Complaints,25.0
b7687c73-b66a-4a27-a7f5-02422f4d5b09,4,425,4,3,92,Overall Product Usage,75.0
b7687c73-b66a-4a27-a7f5-02422f4d5b09,4,425,3,1,0,New Feature Usage,33.33333333333333
c4d75981-4ebb-42a7-82fa-05fc716b7128,2,522,2,2,5,Complaints,100.0
c4d75981-4ebb-42a7-82fa-05fc716b7128,2,522,2,2,19,Overall Product Usage,100.0
c4d75981-4ebb-42a7-82fa-05fc716b7128,2,522,2,0,1,New Feature Usage,0.0
a7e22dc4-d189-420c-8b95-0784a972377b,4,881,4,2,16,Complaints,50.0
a7e22dc4-d189-420c-8b95-0784a972377b,4,881,4,3,40,Overall Product Usage,75.0
a7e22dc4-d189-420c-8b95-0784a972377b,4,881,3,2,0,New Feature Usage,66.66666666666666
6f3650a7-726d-4c45-8497-ecfac2d4f4ed,5,973,5,5,13,Complaints,100.0
6f3650a7-726d-4c45-8497-ecfac2d4f4ed,5,973,5,2,12,Overall Product Usage,40.0
6f3650a7-726d-4c45-8497-ecfac2d4f4ed,5,973,2,2,0,New Feature Usage,100.0
cfbb2ed6-2a58-4a86-95e3-5cba0ab73e49,5,499,5,2,16,Complaints,40.0
cfbb2ed6-2a58-4a86-95e3-5cba0ab73e49,5,499,5,1,37,Overall Product Usage,20.0
cfbb2ed6-2a58-4a86-95e3-5cba0ab73e49,5,499,1,0,1,New Feature Usage,0.0
70385c39-911d-45be-b31c-92e6f0d855c4,1,375,1,0,0,Complaints,0.0
70385c39-911d-45be-b31c-92e6f0d855c4,1,375,1,0,0,Overall Product Usage,0.0
70385c39-911d-45be-b31c-92e6f0d855c4,1,375,0,0,1,New Feature Usage,0.0
d5a015fb-53a5-4432-a977-c12cdbadb38c,11,473,11,0,0,Complaints,0.0
d5a015fb-53a5-4432-a977-c12cdbadb38c,11,473,11,1,64,Overall Product Usage,9.090909090909092
d5a015fb-53a5-4432-a977-c12cdbadb38c,11,473,1,0,1,New Feature Usage,0.0
4398c5c0-7d11-4f38-8bfc-4c028fb96e16,11,484,11,11,12,Complaints,100.0
4398c5c0-7d11-4f38-8bfc-4c028fb96e16,11,484,11,4,64,Overall Product Usage,36.36363636363637
4398c5c0-7d11-4f38-8bfc-4c028fb96e16,11,484,4,0,1,New Feature Usage,0.0
3fa4afa8-c86e-4c95-adf2-2817146a5006,16,543,16,13,15,Complaints,81.25
3fa4afa8-c86e-4c95-adf2-2817146a5006,16,543,16,0,0,Overall Product Usage,0.0
3fa4afa8-c86e-4c95-adf2-2817146a5006,16,543,0,0,1,New Feature Usage,0.0
89266458-9279-4bc1-8335-15f4bb3c9a4d,3,396,3,3,7,Complaints,100.0
89266458-9279-4bc1-8335-15f4bb3c9a4d,3,396,3,3,51,Overall Product Usage,100.0
89266458-9279-4bc1-8335-15f4bb3c9a4d,3,396,3,1,0,New Feature Usage,33.33333333333333
ce2b3a10-51f6-4ea8-8b38-996b44d2fdde,16,404,16,4,7,Complaints,25.0
ce2b3a10-51f6-4ea8-8b38-996b44d2fdde,16,404,16,9,69,Overall Product Usage,56.25
ce2b3a10-51f6-4ea8-8b38-996b44d2fdde,16,404,9,3,0,New Feature Usage,33.33333333333333
cbf39474-8d20-426a-b734-21aefc5560a5,10,757,10,7,17,Complaints,70.0
cbf39474-8d20-426a-b734-21aefc5560a5,10,757,10,10,73,Overall Product Usage,100.0
cbf39474-8d20-426a-b734-21aefc5560a5,10,757,10,6,0,New Feature Usage,60.0
b13fb0d8-5a63-431c-8816-7112db1ce4e1,6,396,6,5,7,Complaints,83.33333333333334
b13fb0d8-5a63-431c-8816-7112db1ce4e1,6,396,6,3,30,Overall Product Usage,50.0
b13fb0d8-5a63-431c-8816-7112db1ce4e1,6,396,3,3,0,New Feature Usage,100.0
dbb6f76b-7549-492e-9a2b-a47e131a6034,14,520,14,7,19,Complaints,50.0
dbb6f76b-7549-492e-9a2b-a47e131a6034,14,520,14,12,77,Overall Product Usage,85.71428571428571
dbb6f76b-7549-492e-9a2b-a47e131a6034,14,520,12,8,0,New Feature Usage,66.66666666666666
bb62f10c-736e-4e83-b550-00ceca35b618,19,258,19,7,8,Complaints,36.84210526315789
bb62f10c-736e-4e83-b550-00ceca35b618,19,258,19,19,31,Overall Product Usage,100.0
bb62f10c-736e-4e83-b550-00ceca35b618,19,258,19,16,0,New Feature Usage,84.21052631578947
c3d6eddd-afa6-429a-b926-a4ed6d54e37a,8,887,8,4,15,Complaints,50.0
c3d6eddd-afa6-429a-b926-a4ed6d54e37a,8,887,8,0,0,Overall Product Usage,0.0
c3d6eddd-afa6-429a-b926-a4ed6d54e37a,8,887,0,0,1,New Feature Usage,0.0
6f8cad64-51d3-4881-b596-84725a6ae931,14,587,14,1,2,Complaints,7.142857142857142
6f8cad64-51d3-4881-b596-84725a6ae931,14,587,14,5,81,Overall Product Usage,35.714285714285715
